Energy (eV),Intensity
929,0.144338197
929.05,0.149654018
929.1,0.156408809
929.15,0.162425208
929.2,0.16555379
929.25,0.165357405
929.3,0.164073697
929.35,0.164172846
929.4,0.166209814
929.45,0.168861481
929.5,0.172126173
929.55,0.175666897
929.6,0.179146661
929.65,0.182228471
929.7,0.184575335
929.75,0.186010356
929.8,0.185114541
929.85,0.183386221
929.9,0.184131563
929.95,0.187655051
930,0.19203266
930.05,0.197519637
930.1,0.203738781
930.15,0.210312889
930.2,0.216864761
930.25,0.223017195
930.3,0.229877648
930.35,0.237384481
930.4,0.242393334
930.45,0.24615736
930.5,0.249896677
930.55,0.254412926
930.6,0.260220447
930.65,0.26782795
930.7,0.277545184
930.75,0.288820782
930.8,0.300870466
930.85,0.312925955
930.9,0.325416582
930.95,0.340779126
931,0.361642009
931.05,0.390448572
931.1,0.427219174
931.15,0.47027162
931.2,0.517888367
931.25,0.568697978
931.3,0.622866921
931.35,0.680988668
931.4,0.74366394
931.45,0.812074271
931.5,0.888398039
931.55,0.974911743
931.6,1.073647648
931.65,1.183332552
931.7,1.300316154
931.75,1.420895943
931.8,1.541989316
931.85,1.663341722
931.9,1.785504616
931.95,1.90901287
932,2.032962302
932.05,2.153919714
932.1,2.268195295
932.15,2.372231902
932.2,2.46432932
932.25,2.54415398
932.3,2.611404024
932.35,2.6657135
932.4,2.70641626
932.45,2.732758337
932.5,2.743994939
932.55,2.740238192
932.6,2.723142387
932.65,2.694523075
932.7,2.656090178
932.75,2.608023933
932.8,2.549352476
932.85,2.479075743
932.9,2.396770801
932.95,2.304790316
933,2.206320324
933.05,2.104537555
933.1,2.001664111
933.15,1.898162627
933.2,1.794306185
933.25,1.690402228
933.3,1.587273211
933.35,1.486138523
933.4,1.388227793
933.45,1.294670632
933.5,1.206102751
933.55,1.123007666
933.6,1.045871384
933.65,0.975456659
933.7,0.913048661
933.75,0.859990534
933.8,0.817458312
933.85,0.784034061
933.9,0.756254056
933.95,0.730599044
934,0.70427558
934.05,0.678170758
934.1,0.654335511
934.15,0.634811313
934.2,0.620459313
934.25,0.60985846
934.3,0.60132691
934.35,0.593282048
934.4,0.585737036
934.45,0.579992841
934.5,0.577387179
934.55,0.578940851
934.6,0.584024323
934.65,0.591472569
934.7,0.600125024
934.75,0.609437355
934.8,0.620085763
934.85,0.632890048
934.9,0.648656508
934.95,0.667966373
935,0.691215025
935.05,0.718792275
935.1,0.750747358
935.15,0.785308046
935.2,0.8200957
935.25,0.852739815
935.3,0.882086988
935.35,0.9094534
935.4,0.936454312
935.45,0.964684301
935.5,0.995380385
935.55,1.029477477
935.6,1.067900996
935.65,1.111129734
935.7,1.157189148
935.75,1.203266732
935.8,1.246559998
935.85,1.285949785
935.9,1.323816317
935.95,1.362975964
936,1.406065956
936.05,1.45251053
936.1,1.498956328
936.15,1.541958512
936.2,1.578775393
936.25,1.610632641
936.3,1.640146058
936.35,1.669925085
936.4,1.701219751
936.45,1.732384491
936.5,1.761402395
936.55,1.786323659
936.6,1.806447945
936.65,1.822180075
936.7,1.833962977
936.75,1.842311278
936.8,1.848155183
936.85,1.852574259
936.9,1.856647024
936.95,1.861211954
937,1.866583603
937.05,1.873007399
937.1,1.880668813
937.15,1.888593664
937.2,1.89475832
937.25,1.897101298
937.3,1.894113328
937.35,1.887573401
937.4,1.880472694
937.45,1.8757972
937.5,1.87501168
937.55,1.876178159
937.6,1.876896899
937.65,1.874867093
937.7,1.869776536
937.75,1.863154268
937.8,1.856598732
937.85,1.853463535
937.9,1.851055554
937.95,1.848773358
938,1.846430656
938.05,1.843841157
938.1,1.840818569
938.15,1.837176603
938.2,1.83273882
938.25,1.827534789
938.3,1.821789222
938.35,1.815734515
938.4,1.809603064
938.45,1.803627262
938.5,1.798039505
938.55,1.792252118
938.6,1.784743653
938.65,1.779368352
938.7,1.775187315
938.75,1.771269061
938.8,1.766843488
938.85,1.7612969
938.9,1.754022026
938.95,1.748801534
939,1.74372892
939.05,1.738247536
939.1,1.732465417
939.15,1.726490598
939.2,1.720431115
939.25,1.714395001
939.3,1.705576896
939.35,1.694311349
939.4,1.68326576
939.45,1.672093987
939.5,1.660533553
939.55,1.648877619
939.6,1.637645802
939.65,1.627358569
939.7,1.618600968
939.75,1.612117526
939.8,1.608676956
939.85,1.608960035
939.9,1.611571599
939.95,1.613010463
940,1.609681489
940.05,1.598662376
940.1,1.581624389
940.15,1.562158105
940.2,1.545156737
940.25,1.537215531
940.3,1.530213724
940.35,1.524054055
940.4,1.518639264
940.45,1.513872092
940.5,1.509655279
940.55,1.505891565
940.6,1.499925007
940.65,1.494252599
940.7,1.489051741
940.75,1.483838101
940.8,1.478301195
940.85,1.472581881
940.9,1.466893319
940.95,1.462712322
941,1.460052556
941.05,1.45741371
941.1,1.454749792
941.15,1.452014809
941.2,1.44916277
941.25,1.44614768
941.3,1.442460999
941.35,1.435516409
941.4,1.429009071
941.45,1.424197582
941.5,1.422282003
941.55,1.422891775
941.6,1.423949914
941.65,1.423293685
941.7,1.419146438
941.75,1.412597467
941.8,1.406025512
941.85,1.4018138
941.9,1.401211874
941.95,1.402373688
942,1.402929675
942.05,1.401828769
942.1,1.400967084
942.15,1.399886953
942.2,1.398620968
942.25,1.397201722
942.3,1.395661806
942.35,1.394033814
942.4,1.392350338
942.45,1.390643971
942.5,1.388947305
942.55,1.387292932
942.6,1.385713446
942.65,1.384241438
942.7,1.382909501
942.75,1.381750228
942.8,1.379307025
942.85,1.378761514
942.9,1.379892425
942.95,1.381733115
943,1.383372532
943.05,1.384059347
943.1,1.383070731
943.15,1.379713743
943.2,1.37421383
943.25,1.36786513
943.3,1.36202194
943.35,1.3579586
943.4,1.356303089
943.45,1.357370501
943.5,1.361473354
943.55,1.368273697
943.6,1.375516487
943.65,1.380595239
943.7,1.380974038
943.75,1.376390111
943.8,1.369287159
943.85,1.362266951
943.9,1.35771669
943.95,1.356238556
944,1.357549456
944.05,1.361359772
944.1,1.367128571
944.15,1.373554999
944.2,1.379195122
944.25,1.382636891
944.3,1.383545823
944.35,1.382900199
944.4,1.381757792
944.45,1.381080227
944.5,1.381005692
944.55,1.381254022
944.6,1.381541794
944.65,1.381662031
944.7,1.381644934
944.75,1.381566564
944.8,1.381501824
944.85,1.381484456
944.9,1.381496891
944.95,1.381518343
945,1.381529954
945.05,1.381529881
945.1,1.381525136
945.15,1.381522806
945.2,1.381526935
945.25,1.381531881
945.3,1.381530082
945.35,1.381514317
945.4,1.381490252
945.45,1.381479989
945.5,1.381506696
945.55,1.381586309
945.6,1.381669063
945.65,1.381670169
945.7,1.381504535
945.75,1.381168632
945.8,1.380925408
945.85,1.381092151
945.9,1.381970349
945.95,1.38324075
946,1.383773865
946.05,1.382385663
946.1,1.378091896
946.15,1.37177711
946.2,1.365346103
946.25,1.360713886
946.3,1.359126041
946.35,1.35958347
946.4,1.360617115
946.45,1.360786725
946.5,1.359845095
946.55,1.359138592
946.6,1.360124608
946.65,1.364054501
946.7,1.37019386
946.75,1.376698033
946.8,1.381710283
946.85,1.383917955
946.9,1.383880912
946.95,1.382561538
947,1.38091807
947.05,1.379727327
947.1,1.379518144
947.15,1.38080148
947.2,1.382650483
947.25,1.384653131
947.3,1.387086073
947.35,1.389886494
947.4,1.392991578
947.45,1.39633851
947.5,1.399864475
947.55,1.404873916
947.6,1.412028222
947.65,1.418111386
947.7,1.422118831
947.75,1.423220448
947.8,1.422372709
947.85,1.421579462
947.9,1.422857816
947.95,1.427477125
948,1.433995263
948.05,1.440355699
948.1,1.444527909
948.15,1.44575282
948.2,1.445091764
948.25,1.443746324
948.3,1.44283758
948.35,1.442636604
948.4,1.442904252
948.45,1.443394434
948.5,1.443866227
948.55,1.444097929
948.6,1.44387231
948.65,1.442982024
948.7,1.441731856
948.75,1.441177068
948.8,1.442432666
948.85,1.446460886
948.9,1.452560068
948.95,1.459006012
949,1.464059628
949.05,1.466430559
949.1,1.466543217
949.15,1.465231551
949.2,1.463330013
949.25,1.461700713
949.3,1.461247243
949.35,1.462876608
949.4,1.467348248
949.45,1.473763393
949.5,1.480180018
949.55,1.484630678
949.6,1.485604333
949.65,1.485843783
949.7,1.485588853
949.75,1.485079371
949.8,1.484555163
949.85,1.484256056
949.9,1.484421876
949.95,1.486253952
950,1.490856667
950.05,1.497415794
950.1,1.505222554
950.15,1.513837204
950.2,1.523903516
950.25,1.536337995
950.3,1.552034334
950.35,1.570464916
950.4,1.588868301
950.45,1.60428725
950.5,1.614067203
950.55,1.619177898
950.6,1.622978483
950.65,1.628870291
950.7,1.639604229
950.75,1.655241959
950.8,1.67515022
950.85,1.698694472
950.9,1.725155317
950.95,1.753676824
951,1.783390711
951.05,1.8134272
951.1,1.842897993
951.15,1.870902299
951.2,1.89653909
951.25,1.919357794
951.3,1.940819866
951.35,1.962893984
951.4,1.987529174
951.45,2.015276598
951.5,2.044384825
951.55,2.072887571
951.6,2.098943913
951.65,2.122314609
951.7,2.143866694
951.75,2.164489213
951.8,2.184309861
951.85,2.200138568
951.9,2.207881753
951.95,2.203501142
952,2.187175137
952.05,2.166193631
952.1,2.148530866
952.15,2.141497609
952.2,2.143643807
952.25,2.147326256
952.3,2.144771256
952.35,2.130193057
952.4,2.106699863
952.45,2.079886157
952.5,2.0553143
952.55,2.035907587
952.6,2.02003201
952.65,2.005601406
952.7,1.990623857
952.75,1.974394099
952.8,1.957137734
952.85,1.939101107
952.9,1.920654188
952.95,1.902734805
953,1.886443725
953.05,1.872869292
953.1,1.862003212
953.15,1.851898023
953.2,1.840407951
953.25,1.825566167
953.3,1.807932673
953.35,1.789938338
953.4,1.774058054
953.45,1.767326239
953.5,1.762128741
953.55,1.758053383
953.6,1.755069828
953.65,1.753147745
953.7,1.752256798
953.75,1.752366653
953.8,1.754514335
953.85,1.759732462
953.9,1.766368874
953.95,1.772919373
954,1.775897938
954.05,1.778411584
954.1,1.780806866
954.15,1.783240293
954.2,1.785868371
954.25,1.788847607
954.3,1.792334508
954.35,1.799266355
954.4,1.809960385
954.45,1.821965443
954.5,1.834281208
954.55,1.846073133
954.6,1.857330949
954.65,1.868300091
954.7,1.879225424
954.75,1.890278993
954.8,1.901494523
954.85,1.912890271
954.9,1.924473052
954.95,1.936070441
955,1.947367804
955.05,1.958046592
955.1,1.967991886
955.15,1.978128486
955.2,1.989712179
955.25,2.003989961
955.3,2.021120874
955.35,2.039147196
955.4,2.05586747
955.45,2.069234316
955.5,2.079701228
955.55,2.089752012
955.6,2.101929151
955.65,2.110281038
955.7,2.118882799
955.75,2.128001845
955.8,2.137268044
955.85,2.146311264
955.9,2.154761371
955.95,2.162248234
956,2.171322505
956.05,2.178583221
956.1,2.182688388
956.15,2.185428641
956.2,2.188474408
956.25,2.192848744
956.3,2.199357738
956.35,2.207534474
956.4,2.213259434
956.45,2.219487723
956.5,2.225905511
956.55,2.232198964
956.6,2.238054252
956.65,2.243157542
956.7,2.247195001
956.75,2.251306434
956.8,2.251678522
956.85,2.249663149
956.9,2.246983832
956.95,2.245033887
957,2.244515841
957.05,2.246045484
957.1,2.248339894
957.15,2.249983083
957.2,2.251855815
957.25,2.253895679
957.3,2.256040269
957.35,2.258227176
957.4,2.260393991
957.45,2.262478306
957.5,2.264417714
957.55,2.266149806
957.6,2.267612173
957.65,2.26959807
957.7,2.270311143
957.75,2.269504613
957.8,2.268295362
957.85,2.267644357
957.9,2.267602502
957.95,2.267891443
958,2.268232776
958.05,2.268427425
958.1,2.268450571
958.15,2.268300553
958.2,2.267983077
958.25,2.267647784
958.3,2.26757534
958.35,2.268051195
958.4,2.269206273
958.45,2.270244855
958.5,2.270027371
958.55,2.267417387
958.6,2.262095529
958.65,2.255581751
958.7,2.249647437
958.75,2.245997789
958.8,2.244994195
958.85,2.245746389
958.9,2.24731639
958.95,2.248809833
959,2.249601084
959.05,2.249166776
959.1,2.247277802
959.15,2.245515371
959.2,2.243287817
959.25,2.24066101
959.3,2.237700818
959.35,2.234473107
959.4,2.231043747
959.45,2.227478604
959.5,2.220791986
959.55,2.214101136
959.6,2.208869761
959.65,2.206014447
959.7,2.205745996
959.75,2.206606026
959.8,2.206894894
959.85,2.20594877
959.9,2.204991373
959.95,2.203737836
960,2.202220459
960.05,2.200471539
960.1,2.198523375
960.15,2.196408265
960.2,2.194158507
960.25,2.191806399
960.3,2.189384241
960.35,2.18692433
960.4,2.18201249
960.45,2.175096444
960.5,2.169349762
960.55,2.165487582
960.6,2.164038853
960.65,2.164287117
960.7,2.165005037
960.75,2.164965788
960.8,2.163698919
960.85,2.162613995
960.9,2.163407737
960.95,2.16626609
961,2.169329324
961.05,2.172932094
961.1,2.176692615
961.15,2.180229102
961.2,2.18315977
961.25,2.185102832
961.3,2.185622924
961.35,2.182018744
961.4,2.175113408
961.45,2.167916206
961.5,2.163352037
961.55,2.162245263
961.6,2.163227067
961.65,2.164825696
961.7,2.16573524
961.75,2.1658223
961.8,2.1654589
961.85,2.165018848
961.9,2.164777289
961.95,2.164751539
962,2.164917321
962.05,2.165245852
962.1,2.165591337
962.15,2.165682985
962.2,2.165243902
962.25,2.164119725
962.3,2.163046974
962.35,2.163155767
962.4,2.165317571
962.45,2.167537215
962.5,2.170331876
962.55,2.173483201
962.6,2.176772837
962.65,2.17998243
962.7,2.182893627
962.75,2.185288075
962.8,2.186974722
962.85,2.187966676
962.9,2.188369483
962.95,2.188289149
963,2.187831678
963.05,2.187103073
963.1,2.18620934
963.15,2.184830237
963.2,2.183338296
963.25,2.183090865
963.3,2.184946339
963.35,2.189548446
963.4,2.19588967
963.45,2.202196311
963.5,2.206691284
963.55,2.20829847
963.6,2.207917948
963.65,2.206795552
963.7,2.206147844
963.75,2.206322112
963.8,2.206671106
963.85,2.206493109
963.9,2.205264581
963.95,2.203872052
964,2.203872473
964.05,2.206825877
964.1,2.213249917
964.15,2.220647676
964.2,2.225980454
964.25,2.226296266
964.3,2.22134061
964.35,2.214016658
964.4,2.207407063
964.45,2.204224282
964.5,2.204166005
964.55,2.205461305
964.6,2.20632997
964.65,2.205726502
964.7,2.20478525
964.75,2.205042954
964.8,2.20799102
964.85,2.213642304
964.9,2.220238732
964.95,2.225917826
965,2.228185079
965.05,2.229204687
965.1,2.229617637
965.15,2.22953715
965.2,2.229076446
965.25,2.228348746
965.3,2.22746727
965.35,2.226169212
965.4,2.224757569
965.45,2.224502248
965.5,2.226146377
965.55,2.230282636
965.6,2.236205508
965.65,2.242545774
965.7,2.247928975
965.75,2.251217821
965.8,2.252015798
965.85,2.250070623
965.9,2.245161057
965.95,2.238182199
966,2.231429076
966.05,2.227285383
966.1,2.227849812
966.15,2.232688751
966.2,2.240042461
966.25,2.248139665
966.3,2.255511535
966.35,2.26165865
966.4,2.266275411
966.45,2.269065008
966.5,2.27006301
966.55,2.269731499
966.6,2.268560538
966.65,2.267892684
966.7,2.267510733
966.75,2.267138079
966.8,2.266787987
966.85,2.266473724
966.9,2.266208556
966.95,2.26600575
967,2.265878572
967.05,2.265840289
967.1,2.265904167
967.15,2.266083472
967.2,2.266391471
967.25,2.26684143
967.3,2.267446616
967.35,2.268369649
967.4,2.273118373
967.45,2.279302204
967.5,2.285538582
967.55,2.290455161
967.6,2.293108651
967.65,2.293132307
967.7,2.290199908
967.75,2.284170812
967.8,2.27670704
967.85,2.270484719
967.9,2.268191189
967.95,2.27144
968,2.27812403
968.05,2.285330848
968.1,2.290187424
968.15,2.291567765
968.2,2.290748358
968.25,2.289180364
968.3,2.288205759
968.35,2.288073342
968.4,2.288402173
968.45,2.288803746
968.5,2.288981455
968.55,2.288965547
968.6,2.288858902
968.65,2.288763342
968.7,2.288731016
968.75,2.288744167
968.8,2.288779782
968.85,2.288815543
968.9,2.288836326
968.95,2.288831249
969,2.288789485
969.05,2.288714274
969.1,2.288660223
969.15,2.288693654
969.2,2.288878379
969.25,2.289153508
969.3,2.289278531
969.35,2.28899898
969.4,2.288264653
969.45,2.289199539
969.5,2.295240704
969.55,2.309626565
969.6,2.320909285
969.65,2.334244197
969.7,2.348717892
969.75,2.363416961
969.8,2.377427993
969.85,2.38983758
969.9,2.39973231
